gameorder,game_id,lg_id,_iscopy,variable,date_game,group,is_playoffs,team_id,fran_id,pts,elo_i,value,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
28361,198702030SAS,NBA,0,1987,2/3/1987,46,0,SAS,Spurs,111,1419.6816,1427.0725,33.106022,GSW,Warriors,103,1466.658,1459.2671,H,W,0.57572025,NULL
28374,198702050SAS,NBA,0,1987,2/5/1987,47,0,SAS,Spurs,117,1427.0725,1435.0157,33.911385,SEA,Thunder,111,1534.4309,1526.4877,H,W,0.48941201,NULL
28381,198702100HOU,NBA,1,1987,2/10/1987,48,0,SAS,Spurs,92,1435.0157,1428.0612,33.205929,HOU,Rockets,115,1549.4059,1556.3605,A,L,0.22545958,NULL
28389,198702110SAS,NBA,0,1987,2/11/1987,49,0,SAS,Spurs,108,1428.0612,1407.6029,31.159729,WSB,Wizards,133,1510.0702,1530.5284,H,L,0.52586794,NULL
28400,198702130SAS,NBA,0,1987,2/13/1987,50,0,SAS,Spurs,96,1407.6029,1382.3247,28.702463,LAC,Clippers,110,1270.6484,1295.9266,H,L,0.79641223,NULL
28408,198702140UTA,NBA,1,1987,2/14/1987,51,0,SAS,Spurs,95,1382.3247,1377.7526,28.267557,UTA,Jazz,108,1502.7286,1507.3008,A,L,0.21947181,NULL
28423,198702170SAS,NBA,0,1987,2/17/1987,52,0,SAS,Spurs,131,1377.7526,1384.3215,28.893368,DEN,Nuggets,126,1459.3752,1452.8063,H,W,0.52642244,NULL
28437,198702200DAL,NBA,1,1987,2/20/1987,53,0,SAS,Spurs,107,1384.3215,1381.5001,28.623798,DAL,Mavericks,122,1611.2198,1614.0413,A,L,0.1321848,NULL
28446,198702210SAS,NBA,0,1987,2/21/1987,54,0,SAS,Spurs,113,1381.5001,1378.6539,28.35305,BOS,Celtics,121,1735.0493,1737.8955,H,L,0.1885367,NULL
28465,198702240SAS,NBA,0,1987,2/24/1987,55,0,SAS,Spurs,106,1378.6539,1369.0931,27.452562,SAC,Kings,112,1417.0526,1426.6134,H,L,0.58773398,NULL
28473,198702260SAS,NBA,0,1987,2/26/1987,56,0,SAS,Spurs,96,1369.0931,1375.3499,28.040266,PHI,Sixers,94,1545.3152,1539.0585,H,W,0.39203423,NULL
28487,198702280SAS,NBA,0,1987,2/28/1987,57,0,SAS,Spurs,123,1375.3499,1407.0966,31.10969,DAL,Mavericks,98,1639.0221,1607.2754,H,W,0.28046158,NULL
28497,198703020SAS,NBA,0,1987,3/2/1987,58,0,SAS,Spurs,100,1407.0966,1400.9199,30.501858,HOU,Rockets,105,1541.3452,1547.5219,H,L,0.45087126,NULL
28512,198703050DEN,NBA,1,1987,3/5/1987,59,0,SAS,Spurs,104,1400.9199,1392.338,29.66551,DEN,Nuggets,121,1429.424,1438.0059,A,L,0.32306349,NULL
28522,198703060SAS,NBA,0,1987,3/6/1987,60,0,SAS,Spurs,130,1392.338,1400.5426,30.464882,SAC,Kings,119,1418.0505,1409.8459,H,W,0.60530835,NULL
28532,198703080GSW,NBA,1,1987,3/8/1987,61,0,SAS,Spurs,111,1400.5426,1389.4554,29.386824,GSW,Warriors,137,1437.8845,1448.9717,A,L,0.31203908,NULL
28544,198703100SAS,NBA,0,1987,3/10/1987,62,0,SAS,Spurs,106,1389.4554,1384.9421,28.952818,ATL,Hawks,113,1636.7687,1641.282,H,L,0.29985192,NULL
28553,198703120HOU,NBA,1,1987,3/12/1987,63,0,SAS,Spurs,112,1384.9421,1381.4816,28.62203,HOU,Rockets,121,1514.6565,1518.1171,A,L,0.21042889,NULL
28565,198703140SAS,NBA,0,1987,3/14/1987,64,0,SAS,Spurs,121,1381.4816,1390.1039,29.449413,PHO,Suns,108,1393.865,1385.2427,H,W,0.62348378,NULL
28577,198703160SEA,NBA,1,1987,3/16/1987,65,0,SAS,Spurs,111,1390.1039,1385.8417,29.039087,SEA,Thunder,122,1503.4006,1507.6628,A,L,0.22656059,NULL
28584,198703170SAC,NBA,1,1987,3/17/1987,66,0,SAS,Spurs,108,1385.8417,1392.7369,29.704168,SAC,Kings,106,1394.5155,1387.6202,A,W,0.34851414,NULL
28601,198703200LAL,NBA,1,1987,3/20/1987,67,0,SAS,Spurs,115,1392.7369,1389.7083,29.411219,LAL,Lakers,147,1699.8251,1702.8538,A,L,0.087592781,NULL
28613,198703220LAC,NBA,1,1987,3/22/1987,68,0,SAS,Spurs,116,1389.7083,1395.519,29.974373,LAC,Clippers,112,1267.2106,1261.3998,A,W,0.53233159,NULL
28628,198703240SAS,NBA,0,1987,3/24/1987,69,0,SAS,Spurs,103,1395.519,1403.8881,30.79335,HOU,Rockets,97,1517.5206,1509.1516,H,W,0.46837944,NULL
28646,198703270UTA,NBA,1,1987,3/27/1987,70,0,SAS,Spurs,133,1403.8881,1399.41,30.354008,UTA,Jazz,144,1507.5155,1511.9935,A,L,0.2364623,NULL
28656,198703290SAS,NBA,0,1987,3/29/1987,71,0,SAS,Spurs,113,1399.41,1386.4041,29.093081,POR,Trailblazers,135,1574.4379,1587.4438,H,L,0.39367393,NULL
28661,198703310DEN,NBA,1,1987,3/31/1987,72,0,SAS,Spurs,106,1386.4041,1383.2615,28.79195,DEN,Nuggets,111,1471.4404,1474.583,A,L,0.25632554,NULL
28673,198704010SAS,NBA,0,1987,4/1/1987,73,0,SAS,Spurs,104,1383.2615,1378.2307,28.312893,UTA,Jazz,107,1511.1383,1516.1691,H,L,0.45996788,NULL
28684,198704030SAS,NBA,0,1987,4/3/1987,74,0,SAS,Spurs,106,1378.2307,1368.3827,27.386215,DEN,Nuggets,116,1492.2656,1502.1136,H,L,0.47981313,NULL
28697,198704050SAS,NBA,0,1987,4/5/1987,75,0,SAS,Spurs,119,1368.3827,1364.2983,27.006353,GSW,Warriors,120,1465.5364,1469.6207,H,L,0.50409609,NULL
28713,198704080SAS,NBA,0,1987,4/8/1987,76,0,SAS,Spurs,110,1364.2983,1359.772,26.588537,SAC,Kings,111,1432.4734,1436.9998,H,L,0.54567212,NULL
28721,198704100LAL,NBA,1,1987,4/10/1987,77,0,SAS,Spurs,121,1359.772,1358.7573,26.49534,LAL,Lakers,131,1717.8558,1718.8705,A,L,0.066798389,NULL
28731,198704110PHO,NBA,1,1987,4/11/1987,78,0,SAS,Spurs,116,1358.7573,1351.4316,25.827587,PHO,Suns,136,1443.4889,1450.8146,A,L,0.25666016,NULL
28744,198704130SAC,NBA,1,1987,4/13/1987,79,0,SAS,Spurs,118,1351.4316,1348.0511,25.522533,SAC,Kings,123,1421.6719,1425.0524,A,L,0.27289546,NULL
28756,198704150SAS,NBA,0,1987,4/15/1987,80,0,SAS,Spurs,123,1348.0511,1363.5382,26.935955,POR,Trailblazers,112,1551.7162,1536.2291,H,W,0.35508898,NULL
28768,198704170SAS,NBA,0,1987,4/17/1987,81,0,SAS,Spurs,115,1363.5382,1387.8035,29.227633,LAL,Lakers,103,1728.7019,1704.4366,H,W,0.17852029,NULL
28779,198704190POR,NBA,1,1987,4/19/1987,82,0,SAS,Spurs,134,1387.8035,1384.5619,28.916386,POR,Trailblazers,144,1542.0247,1545.2662,A,L,0.1879456,NULL
28857,198711060HOU,NBA,1,1988,11/6/1987,1,0,SAS,Spurs,102,1414.6714,1411.7513,31.52812,HOU,Rockets,108,1532.7723,1535.6924,A,L,0.22175121,NULL
28869,198711070SAS,NBA,0,1988,11/7/1987,2,0,SAS,Spurs,130,1411.7513,1434.287,33.79351,DAL,Mavericks,106,1566.7279,1544.1923,H,W,0.42153615,NULL
28882,198711100SAS,NBA,0,1988,11/10/1987,3,0,SAS,Spurs,124,1434.287,1429.1705,33.27462,LAL,Lakers,133,1685.8917,1691.0082,H,L,0.29469135,NULL
28893,198711120SAS,NBA,0,1988,11/12/1987,4,0,SAS,Spurs,123,1429.1705,1435.3988,33.90659,SEA,Thunder,118,1497.037,1490.8087,H,W,0.54611248,NULL
28909,198711140PHO,NBA,1,1988,11/14/1987,5,0,SAS,Spurs,113,1435.3988,1428.5396,33.210804,PHO,Suns,124,1450.5114,1457.3706,A,L,0.3401466,NULL
28912,198711150LAL,NBA,1,1988,11/15/1987,6,0,SAS,Spurs,130,1428.5396,1426.1254,32.966995,LAL,Lakers,147,1697.5977,1700.0118,A,L,0.10674119,NULL
28921,198711170SAS,NBA,0,1988,11/17/1987,7,0,SAS,Spurs,122,1426.1254,1427.5,33.105747,LAC,Clippers,121,1287.9481,1286.5735,H,W,0.7975511,NULL
28935,198711200DEN,NBA,1,1988,11/20/1987,8,0,SAS,Spurs,142,1427.5,1421.1464,32.466045,DEN,Nuggets,156,1491.999,1498.3527,A,L,0.27950215,NULL
28950,198711210SAS,NBA,0,1988,11/21/1987,9,0,SAS,Spurs,120,1421.1464,1425.0918,32.862797,UTA,Jazz,119,1514.6227,1510.6772,H,W,0.50938725,NULL
28955,198711230NYK,NBA,1,1988,11/23/1987,10,0,SAS,Spurs,117,1425.0918,1433.2574,33.6889,NYK,Knicks,112,1367.366,1359.2003,A,W,0.43946105,NULL
28966,198711250IND,NBA,1,1988,11/25/1987,11,0,SAS,Spurs,102,1433.2574,1423.0311,32.655373,IND,Pacers,133,1513.7819,1524.0082,A,L,0.26130784,NULL
28973,198711270DET,NBA,1,1988,11/27/1987,12,0,SAS,Spurs,111,1423.0311,1418.0629,32.157127,DET,Pistons,143,1643.9098,1648.8781,A,L,0.13621068,NULL
28980,198711280ATL,NBA,1,1988,11/28/1987,13,0,SAS,Spurs,100,1418.0629,1412.9611,31.648327,ATL,Hawks,124,1596.6019,1601.7037,A,L,0.16750699,NULL
29005,198712020SAS,NBA,0,1988,12/2/1987,14,0,SAS,Spurs,97,1412.9611,1419.5505,32.306042,HOU,Rockets,93,1524.2568,1517.6674,H,W,0.48374981,NULL
29023,198712050SAS,NBA,0,1988,12/5/1987,15,0,SAS,Spurs,110,1419.5505,1431.5299,33.513592,CHI,Bulls,101,1579.7159,1567.7366,H,W,0.41427025,NULL
29034,198712080SAS,NBA,0,1988,12/8/1987,16,0,SAS,Spurs,105,1431.5299,1438.4218,34.214596,UTA,Jazz,100,1525.8799,1518.988,H,W,0.50813031,NULL
29058,198712120SAS,NBA,0,1988,12/12/1987,17,0,SAS,Spurs,129,1438.4218,1448.9357,35.29179,PHO,Suns,110,1437.9324,1427.4185,H,W,0.64071375,NULL
29069,198712150NJN,NBA,1,1988,12/15/1987,18,0,SAS,Spurs,98,1448.9357,1440.3448,34.410954,NJN,Nets,104,1319.4224,1328.0132,A,L,0.54237115,NULL
29077,198712160PHI,NBA,1,1988,12/16/1987,19,0,SAS,Spurs,102,1440.3448,1435.4481,33.911606,PHI,Sixers,114,1537.2209,1542.1177,A,L,0.24355078,NULL
29089,198712180SAS,NBA,0,1988,12/18/1987,20,0,SAS,Spurs,133,1435.4481,1451.8843,35.595402,DEN,Nuggets,114,1546.1605,1529.7244,H,W,0.4845885,NULL
29100,198712200POR,NBA,1,1988,12/20/1987,21,0,SAS,Spurs,126,1451.8843,1445.6896,34.958282,POR,Trailblazers,148,1582.5403,1588.735,A,L,0.2095297,NULL
29109,198712220SAC,NBA,1,1988,12/22/1987,22,0,SAS,Spurs,96,1445.6896,1428.3597,33.192627,SAC,Kings,120,1364.8604,1382.1902,A,L,0.47243899,NULL
29114,198712230LAC,NBA,1,1988,12/23/1987,23,0,SAS,Spurs,111,1428.3597,1441.5901,34.538265,LAC,Clippers,97,1336.1061,1322.8757,A,W,0.48885399,NULL
29130,198712260SAS,NBA,0,1988,12/26/1987,24,0,SAS,Spurs,105,1441.5901,1446.4469,35.036018,GSW,Warriors,96,1379.1559,1374.2991,H,W,0.71809798,NULL
29147,198712300SAS,NBA,0,1988,12/30/1987,25,0,SAS,Spurs,140,1446.4469,1457.5862,36.184204,SAC,Kings,108,1378.6075,1367.4683,H,W,0.72435367,NULL
29160,198801020SAS,NBA,0,1988,1/2/1988,26,0,SAS,Spurs,109,1457.5862,1450.2877,35.430931,DAL,Mavericks,116,1594.7795,1602.078,H,L,0.44667798,NULL
29167,198801040LAL,NBA,1,1988,1/4/1988,27,0,SAS,Spurs,115,1450.2877,1447.2684,35.120396,LAL,Lakers,133,1687.0265,1690.0458,A,L,0.12582105,NULL
29172,198801050GSW,NBA,1,1988,1/5/1988,28,0,SAS,Spurs,119,1447.2684,1437.7076,34.141766,GSW,Warriors,129,1369.0602,1378.621,A,L,0.4686802,NULL
29188,198801070SAC,NBA,1,1988,1/7/1988,29,0,SAS,Spurs,124,1437.7076,1445.6849,34.957806,SAC,Kings,119,1373.0846,1365.1073,A,W,0.44926369,NULL
29203,198801090SEA,NBA,1,1988,1/9/1988,30,0,SAS,Spurs,133,1445.6849,1441.8687,34.566765,SEA,Thunder,141,1542.7925,1546.6088,A,L,0.24330539,NULL
29218,198801130SAS,NBA,0,1988,1/13/1988,31,0,SAS,Spurs,110,1441.8687,1435.5004,33.916924,ATL,Hawks,120,1660.2819,1666.6501,H,L,0.33589509,NULL
29230,198801150SAS,NBA,0,1988,1/15/1988,32,0,SAS,Spurs,108,1435.5004,1428.6129,33.218224,IND,Pacers,112,1511.7253,1518.6128,H,L,0.53416169,NULL
29240,198801160SAS,NBA,0,1988,1/16/1988,33,0,SAS,Spurs,120,1428.6129,1425.0062,32.854172,POR,Trailblazers,121,1558.6506,1562.2573,H,L,0.45687962,NULL
29254,198801190SAS,NBA,0,1988,1/19/1988,34,0,SAS,Spurs,110,1425.0062,1433.5284,33.716427,MIL,Bucks,104,1552.2047,1543.6825,H,W,0.46093801,NULL
29271,198801220UTA,NBA,1,1988,1/22/1988,35,0,SAS,Spurs,106,1433.5284,1427.0419,33.059486,UTA,Jazz,119,1483.6359,1490.1224,A,L,0.29648602,NULL
29277,198801230SAS,NBA,0,1988,1/23/1988,36,0,SAS,Spurs,106,1427.0419,1429.604,33.318485,LAC,Clippers,100,1283.9203,1281.3582,H,W,0.80210775,NULL
29287,198801260DAL,NBA,1,1988,1/26/1988,37,0,SAS,Spurs,111,1429.604,1425.9073,32.945007,DAL,Mavericks,128,1623.1327,1626.8293,A,L,0.15581703,NULL
29299,198801270SAS,NBA,0,1988,1/27/1988,38,0,SAS,Spurs,102,1425.9073,1413.8341,31.735186,CLE,Cavaliers,112,1482.8406,1494.9138,H,L,0.56166255,NULL
29318,198801300SAS,NBA,0,1988,1/30/1988,39,0,SAS,Spurs,112,1413.8341,1426.4083,32.995541,SEA,Thunder,102,1569.1971,1556.6229,H,W,0.42099375,NULL
29331,198802020SAS,NBA,0,1988,2/2/1988,40,0,SAS,Spurs,118,1426.4083,1431.7886,33.539822,NJN,Nets,106,1348.3945,1343.0143,H,W,0.73589289,NULL
29346,198802040SAS,NBA,0,1988,2/4/1988,41,0,SAS,Spurs,123,1431.7886,1424.2568,32.778698,DEN,Nuggets,129,1538.8949,1546.4266,H,L,0.48977461,NULL
29351,198802090DEN,NBA,1,1988,2/9/1988,42,0,SAS,Spurs,108,1424.2568,1416.5667,32.007607,DEN,Nuggets,136,1546.4266,1554.1168,A,L,0.21773547,NULL
29363,198802100SAS,NBA,0,1988,2/10/1988,43,0,SAS,Spurs,120,1416.5667,1407.9486,31.151379,BOS,Celtics,136,1635.2129,1643.8309,H,L,0.33559594,NULL
29377,198802120SAS,NBA,0,1988,2/12/1988,44,0,SAS,Spurs,132,1407.9486,1406.4161,31.000048,LAL,Lakers,133,1725.27,1726.8025,H,L,0.22252662,NULL
29393,198802150SAS,NBA,0,1988,2/15/1988,45,0,SAS,Spurs,122,1406.4161,1397.2943,30.105383,GSW,Warriors,126,1394.0262,1403.1481,H,L,0.65632695,NULL
29411,198802180PHO,NBA,1,1988,2/18/1988,46,0,SAS,Spurs,122,1397.2943,1409.075,31.262787,PHO,Suns,114,1374.1699,1362.3893,A,W,0.3911379,NULL
29419,198802190SAS,NBA,0,1988,2/19/1988,47,0,SAS,Spurs,102,1409.075,1401.7239,30.538504,WSB,Wizards,106,1466.2813,1473.6323,H,L,0.56127554,NULL
29429,198802210POR,NBA,1,1988,2/21/1988,48,0,SAS,Spurs,112,1401.7239,1399.1781,30.289267,POR,Trailblazers,117,1528.1031,1530.6489,A,L,0.2136364,NULL
29433,198802220GSW,NBA,1,1988,2/22/1988,49,0,SAS,Spurs,111,1399.1781,1391.3829,29.531439,GSW,Warriors,123,1398.0402,1405.8353,A,L,0.36144549,NULL
29445,198802240SAS,NBA,0,1988,2/24/1988,50,0,SAS,Spurs,123,1391.3829,1395.535,29.93408,PHI,Sixers,121,1451.79,1447.6379,H,W,0.55673337,NULL
29458,198802260SAS,NBA,0,1988,2/26/1988,51,0,SAS,Spurs,111,1395.535,1404.0479,30.76675,HOU,Rockets,107,1584.4012,1575.8884,H,W,0.37482905,NULL
29469,198802280HOU,NBA,1,1988,2/28/1988,52,0,SAS,Spurs,95,1404.0479,1400.5667,30.425104,HOU,Rockets,108,1575.8884,1579.3696,A,L,0.17295319,NULL
29480,198803010SAS,NBA,0,1988,3/1/1988,53,0,SAS,Spurs,114,1400.5667,1404.8387,30.844584,PHO,Suns,109,1379.7852,1375.5131,H,W,0.66713917,NULL
29497,198803040SAS,NBA,0,1988,3/4/1988,54,0,SAS,Spurs,132,1404.8387,1396.8892,30.065897,SAC,Kings,134,1343.7059,1351.6555,H,L,0.71657902,NULL
29505,198803050UTA,NBA,1,1988,3/5/1988,55,0,SAS,Spurs,106,1396.8892,1392.0339,29.594414,UTA,Jazz,125,1554.2661,1559.1213,A,L,0.18518877,NULL
29520,198803080MIL,NBA,1,1988,3/8/1988,56,0,SAS,Spurs,101,1392.0339,1387.7244,29.178633,MIL,Bucks,119,1564.6301,1568.9397,A,L,0.17233193,NULL
29521,198803090BOS,NBA,1,1988,3/9/1988,57,0,SAS,Spurs,118,1387.7244,1386.9695,29.106073,BOS,Celtics,119,1634.9685,1635.7234,A,L,0.11931866,NULL
29533,198803110CLE,NBA,1,1988,3/11/1988,58,0,SAS,Spurs,107,1386.9695,1383.0695,28.732498,CLE,Cavaliers,117,1505.9933,1509.8933,A,L,0.2208358,NULL
29539,198803120CHI,NBA,1,1988,3/12/1988,59,0,SAS,Spurs,92,1383.0695,1378.2977,28.278458,CHI,Bulls,112,1550.2899,1555.0616,A,L,0.1767906,NULL
29555,198803140WSB,NBA,1,1988,3/14/1988,60,0,SAS,Spurs,106,1378.2977,1375.5831,28.021679,WSB,Wizards,112,1510.4283,1513.1429,A,L,0.2081272,NULL
29566,198803160SAS,NBA,0,1988,3/16/1988,61,0,SAS,Spurs,113,1375.5831,1377.3248,28.1863,LAC,Clippers,110,1220.8691,1219.1274,H,W,0.81248701,NULL
29578,198803180SAS,NBA,0,1988,3/18/1988,62,0,SAS,Spurs,110,1377.3248,1368.4274,27.350248,SEA,Thunder,118,1482.7938,1491.6913,H,L,0.49213013,NULL
29584,198803190SAS,NBA,0,1988,3/19/1988,63,0,SAS,Spurs,113,1368.4274,1376.5305,28.111168,UTA,Jazz,110,1582.5349,1574.4318,H,W,0.34144625,NULL
29595,198803210SAS,NBA,0,1988,3/21/1988,64,0,SAS,Spurs,121,1376.5305,1364.7457,27.007948,NYK,Knicks,133,1473.0687,1484.8535,H,L,0.50498176,NULL
29597,198803220DEN,NBA,1,1988,3/22/1988,65,0,SAS,Spurs,109,1364.7457,1359.2361,26.4998,DEN,Nuggets,136,1544.6387,1550.1483,A,L,0.16642302,NULL
29619,198803250SAS,NBA,0,1988,3/25/1988,66,0,SAS,Spurs,107,1359.2361,1366.5486,27.175297,DET,Pistons,106,1659.2975,1651.985,H,W,0.24018857,NULL
29622,198803260DAL,NBA,1,1988,3/26/1988,67,0,SAS,Spurs,112,1366.5486,1363.7101,26.912054,DAL,Mavericks,131,1620.6809,1623.5194,A,L,0.11521453,NULL
29639,198803290SAS,NBA,0,1988,3/29/1988,68,0,SAS,Spurs,113,1363.7101,1353.3113,25.958988,POR,Trailblazers,136,1596.0653,1606.4641,H,L,0.31823435,NULL
29650,198803310SEA,NBA,1,1988,3/31/1988,69,0,SAS,Spurs,117,1353.3113,1363.1299,26.858406,SEA,Thunder,115,1505.9607,1496.1421,A,W,0.1893304,NULL
29653,198804010LAC,NBA,1,1988,4/1/1988,70,0,SAS,Spurs,105,1363.1299,1374.7407,27.942223,LAC,Clippers,91,1236.0735,1224.4626,A,W,0.53885877,NULL
29669,198804030POR,NBA,1,1988,4/3/1988,71,0,SAS,Spurs,107,1374.7407,1373.4642,27.822033,POR,Trailblazers,110,1586.3347,1587.6112,A,L,0.14262223,NULL
29672,198804050GSW,NBA,1,1988,4/5/1988,72,0,SAS,Spurs,117,1373.4642,1388.0126,29.206358,GSW,Warriors,104,1322.6498,1308.1014,A,W,0.42968541,NULL
29684,198804060SAC,NBA,1,1988,4/6/1988,73,0,SAS,Spurs,109,1388.0126,1382.2926,28.65835,SAC,Kings,115,1364.0133,1369.7333,A,L,0.39233792,NULL
29695,198804080SAS,NBA,0,1988,4/8/1988,74,0,SAS,Spurs,124,1382.2926,1377.9275,28.24337,DEN,Nuggets,129,1598.3441,1602.7092,H,L,0.33893445,NULL
29718,198804120SAS,NBA,0,1988,4/12/1988,75,0,SAS,Spurs,127,1377.9275,1388.7496,29.277313,HOU,Rockets,119,1528.2855,1517.4634,H,W,0.42803222,NULL
29726,198804130PHO,NBA,1,1988,4/13/1988,76,0,SAS,Spurs,116,1388.7496,1383.3031,28.754818,PHO,Suns,123,1395.299,1400.7455,A,L,0.35129607,NULL
29739,198804150SAS,NBA,0,1988,4/15/1988,77,0,SAS,Spurs,116,1383.3031,1387.1089,29.119467,SAC,Kings,112,1360.604,1356.7982,H,W,0.66958588,NULL
29746,198804160UTA,NBA,1,1988,4/16/1988,78,0,SAS,Spurs,82,1387.1089,1381.5396,28.586557,UTA,Jazz,107,1554.8477,1560.417,A,L,0.17635679,NULL
29762,198804190SAS,NBA,0,1988,4/19/1988,79,0,SAS,Spurs,126,1381.5396,1376.8591,28.142239,LAL,Lakers,133,1621.1484,1625.8289,H,L,0.30924457,NULL
29770,198804210HOU,NBA,1,1988,4/21/1988,80,0,SAS,Spurs,117,1376.8591,1384.8632,28.904041,HOU,Rockets,116,1517.3159,1509.3119,A,W,0.20033842,NULL
29775,198804220DAL,NBA,1,1988,4/22/1988,81,0,SAS,Spurs,96,1384.8632,1379.349,28.378197,DAL,Mavericks,127,1582.8501,1588.3643,A,L,0.15247101,NULL
29794,198804240SAS,NBA,0,1988,4/24/1988,82,0,SAS,Spurs,109,1379.349,1372.7043,27.750603,DAL,Mavericks,119,1588.3643,1595.0089,H,L,0.34806803,NULL
29802,198804290LAL,NBA,1,1988,4/29/1988,83,1,SAS,Spurs,110,1372.7043,1370.7998,27.57197,LAL,Lakers,122,1642.9755,1644.88,A,L,0.10607725,NULL
29810,198805010LAL,NBA,1,1988,5/1/1988,84,1,SAS,Spurs,112,1370.7998,1368.3612,27.344078,LAL,Lakers,130,1644.88,1647.3186,A,L,0.10401589,NULL
29814,198805030SAS,NBA,0,1988,5/3/1988,85,1,SAS,Spurs,107,1368.3612,1366.1375,27.137089,LAL,Lakers,109,1647.3186,1649.5424,H,L,0.26305279,NULL
29894,198811050SAS,NBA,0,1989,11/5/1988,1,0,SAS,Spurs,122,1400.853,1421.1793,34.087894,LAL,Lakers,107,1629.5339,1609.2076,H,W,0.32284084,NULL
29901,198811080HOU,NBA,1,1989,11/8/1988,2,0,SAS,Spurs,102,1421.1793,1414.0796,33.366619,HOU,Rockets,120,1497.5414,1504.6411,A,L,0.2659592,NULL
29912,198811090SAS,NBA,0,1989,11/9/1988,3,0,SAS,Spurs,117,1414.0796,1420.4242,34.010963,MIA,Heat,93,1276.2428,1269.8982,H,W,0.79723448,NULL
29920,198811110DAL,NBA,1,1989,11/11/1988,4,0,SAS,Spurs,102,1420.4242,1416.5114,33.61314,DAL,Mavericks,115,1570.4966,1574.4094,A,L,0.19161779,NULL
29936,198811120SAS,NBA,0,1989,11/12/1988,5,0,SAS,Spurs,96,1416.5114,1408.5359,32.806782,UTA,Jazz,105,1567.9344,1575.9099,H,L,0.42653191,NULL
29954,198811160SAS,NBA,0,1989,11/16/1988,6,0,SAS,Spurs,88,1408.5359,1404.9529,32.446621,DET,Pistons,94,1686.1146,1689.6976,H,L,0.26459414,NULL
29956,198811170DEN,NBA,1,1989,11/17/1988,7,0,SAS,Spurs,112,1404.9529,1399.3323,31.884428,DEN,Nuggets,139,1581.1835,1586.8041,A,L,0.16936827,NULL
29975,198811190SAS,NBA,0,1989,11/19/1988,8,0,SAS,Spurs,105,1399.3323,1390.173,30.976049,CHH,Pelicans,107,1278.8381,1287.9974,H,L,0.78061712,NULL
29999,198811230SAS,NBA,0,1989,11/23/1988,9,0,SAS,Spurs,119,1390.173,1404.3524,32.386395,ATL,Hawks,109,1584.0334,1569.854,H,W,0.3681168,NULL
30008,198811250UTA,NBA,1,1989,11/25/1988,10,0,SAS,Spurs,95,1404.3524,1400.2672,31.977701,UTA,Jazz,115,1600.0308,1604.116,A,L,0.1541962,NULL
30019,198811260SAS,NBA,0,1989,11/26/1988,11,0,SAS,Spurs,117,1400.2672,1409.9998,32.954315,PHO,Suns,104,1441.2703,1431.5377,H,W,0.58409667,NULL
30023,198811290ATL,NBA,1,1989,11/29/1988,12,0,SAS,Spurs,104,1409.9998,1405.817,32.53336,ATL,Hawks,120,1573.3026,1577.4854,A,L,0.18009663,NULL
30038,198811300MIA,NBA,1,1989,11/30/1988,13,0,SAS,Spurs,105,1405.817,1410.4182,32.996529,MIA,Heat,101,1225.9309,1221.3297,A,W,0.61298132,NULL
30060,198812030SAS,NBA,0,1989,12/3/1988,14,0,SAS,Spurs,122,1410.4182,1425.9768,34.577816,NYK,Knicks,109,1580.3917,1564.8331,H,W,0.40063983,NULL
30074,198812060SAS,NBA,0,1989,12/6/1988,15,0,SAS,Spurs,107,1425.9768,1419.0399,33.870064,SEA,Thunder,112,1529.8723,1536.8092,H,L,0.49439415,NULL
30085,198812080SAS,NBA,0,1989,12/8/1988,16,0,SAS,Spurs,95,1419.0399,1412.1686,33.17329,CLE,Cavaliers,104,1605.9293,1612.8007,H,L,0.3774994,NULL
30106,198812110POR,NBA,1,1989,12/11/1988,17,0,SAS,Spurs,123,1412.1686,1409.6735,32.92141,POR,Trailblazers,128,1542.4086,1544.9037,A,L,0.20992661,NULL
30116,198812130SAC,NBA,1,1989,12/13/1988,18,0,SAS,Spurs,89,1409.6735,1394.7649,31.430214,SAC,Kings,108,1325.3448,1340.2534,A,L,0.47746235,NULL
30129,198812150SEA,NBA,1,1989,12/15/1988,19,0,SAS,Spurs,107,1394.7649,1390.0488,30.963806,SEA,Thunder,122,1527.318,1532.0341,A,L,0.20772666,NULL
30146,198812170SAS,NBA,0,1989,12/17/1988,20,0,SAS,Spurs,113,1390.0488,1374.843,29.479244,GSW,Warriors,123,1372.1046,1387.3104,H,L,0.6635024,NULL
30149,198812180HOU,NBA,1,1989,12/18/1988,21,0,SAS,Spurs,109,1374.843,1371.1595,29.124323,HOU,Rockets,120,1516.1566,1519.8401,A,L,0.19954944,NULL
30161,198812200PHO,NBA,1,1989,12/20/1988,22,0,SAS,Spurs,110,1371.1595,1365.1488,28.549326,PHO,Suns,128,1480.6713,1486.682,A,L,0.23040134,NULL
30166,198812210SAS,NBA,0,1989,12/21/1988,23,0,SAS,Spurs,125,1365.1488,1374.0391,29.401617,SAC,Kings,107,1335.8373,1326.947,H,W,0.67795223,NULL
30180,198812230SAS,NBA,0,1989,12/23/1988,24,0,SAS,Spurs,108,1374.0391,1361.1714,28.171768,LAC,Clippers,114,1308.4237,1321.2914,H,L,0.72179013,NULL
